,auctionID_lot,1,2,n,loc,cat0,cat1,low_rel_high,final_price,high_estimate,num_bids
1475,s1_21_old-masters-evening-sale-2?locale=en__1,1.3405555555555555,1.27,4,london,art,old masters,0.6666666666666666,190000.0,180000.0,4
1476,s1_21_old-masters-evening-sale-2?locale=en__11,1.016,0.9736666666666667,3,london,art,old masters,0.6666666666666666,240000.0,300000.0,7
1477,s1_21_old-masters-evening-sale-2?locale=en__14,0.889,0.8466666666666667,4,london,art,old masters,0.6666666666666666,420000.0,600000.0,4
1478,s1_21_old-masters-evening-sale-2?locale=en__16,0.762,0.7112,2,london,art,old masters,0.6,300000.0,500000.0,4
1479,s1_21_old-masters-evening-sale-2?locale=en__17,1.0583333333333333,0.9525,3,london,art,old masters,0.6666666666666666,100000.0,120000.0,6
1480,s1_21_old-masters-evening-sale-2?locale=en__19,0.7408333333333333,0.6879166666666666,3,london,art,old masters,0.6666666666666666,70000.0,120000.0,3
1481,s1_21_old-masters-evening-sale-2?locale=en__23,4.148666666666666,4.064,2,london,art,old masters,0.6666666666666666,490000.0,150000.0,16
1482,s1_21_old-masters-evening-sale-2?locale=en__25,0.9313333333333333,0.8466666666666667,2,london,art,old masters,0.6666666666666666,110000.0,150000.0,2
1483,s1_21_old-masters-evening-sale-2?locale=en__26,7.14375,2.54,4,london,art,old masters,0.75,450000.0,80000.0,17
1484,s1_21_old-masters-evening-sale-2?locale=en__27,0.5715,0.5503333333333333,2,london,art,old masters,0.6666666666666666,270000.0,600000.0,2
1485,s1_21_old-masters-evening-sale-2?locale=en__28,2.032,1.9473333333333334,2,london,art,old masters,0.6666666666666666,240000.0,150000.0,16
1486,s1_21_old-masters-evening-sale-2?locale=en__29,2.159,2.0955,2,london,art,old masters,0.75,340000.0,200000.0,17
1487,s1_21_old-masters-evening-sale-2?locale=en__30,1.016,0.9525,3,london,art,old masters,0.75,160000.0,200000.0,6
1488,s1_21_old-masters-evening-sale-2?locale=en__31,2.153,2.032,3,london,art,old masters,0.6,850000.0,500000.0,19
1489,s1_21_old-masters-evening-sale-2?locale=en__33,2.794,2.7093333333333334,4,london,art,old masters,0.6666666666666666,660000.0,300000.0,42
1490,s1_21_old-masters-evening-sale-2?locale=en__34,2.6458333333333335,2.54,6,london,art,old masters,0.6666666666666666,250000.0,120000.0,21
1491,s1_21_old-masters-evening-sale-2?locale=en__35,0.889,0.8128,2,london,art,old masters,0.6,350000.0,500000.0,4
1492,s1_21_old-masters-evening-sale-2?locale=en__4,1.36075,1.3305,2,london,art,old masters,0.75,860000.0,800000.0,14
1493,s1_21_old-masters-evening-sale-2?locale=en__5,1.8415,1.74625,3,london,art,old masters,0.75,580000.0,400000.0,16
1494,s1_21_old-masters-evening-sale-2?locale=en__6,1.0424333333333333,1.0232833333333333,4,london,art,old masters,0.6666666666666666,5200000.0,6000000.0,15
1495,s1_21_old-masters-evening-sale-2?locale=en__8,0.762,0.7112,2,london,art,old masters,0.6,300000.0,500000.0,3
1496,s1_21_old-masters-evening-sale-2?locale=en__9,1.3546666666666667,1.27,2,london,art,old masters,0.6666666666666666,320000.0,300000.0,13
1497,s1_22_surrealism-and-its-legacy?locale=en__12,1.7235714285714285,1.6328571428571428,8,paris,art,impressionist/20th/21st century art,0.7142857142857143,95000.0,70000.0,11
1498,s1_22_surrealism-and-its-legacy?locale=en__13,1.143,1.0668,4,paris,art,impressionist/20th/21st century art,0.7,450000.0,500000.0,6
1499,s1_22_surrealism-and-its-legacy?locale=en__15,0.9018181818181819,0.8468181818181818,2,paris,art,impressionist/20th/21st century art,0.7272727272727273,1600000.0,2200000.0,2
1500,s1_22_surrealism-and-its-legacy?locale=en__19,1.5875,1.524,4,paris,art,impressionist/20th/21st century art,0.75,50000.0,40000.0,12
1501,s1_22_surrealism-and-its-legacy?locale=en__20,2.5,2.2983333333333333,7,paris,art,impressionist/20th/21st century art,0.6666666666666666,1200000.0,600000.0,13
1502,s1_22_surrealism-and-its-legacy?locale=en__21,1.0483333333333333,0.9979166666666667,2,paris,art,impressionist/20th/21st century art,0.75,1000000.0,1200000.0,3
1503,s1_22_surrealism-and-its-legacy?locale=en__24,1.1641666666666666,1.1006666666666667,5,paris,art,impressionist/20th/21st century art,0.6666666666666666,55000.0,60000.0,7
1504,s1_22_surrealism-and-its-legacy?locale=en__25,1.778,1.7526,9,paris,art,impressionist/20th/21st century art,0.6,700000.0,500000.0,20
1505,s1_22_surrealism-and-its-legacy?locale=en__5,1.2535,1.24631875,7,paris,art,impressionist/20th/21st century art,0.75,8500000.0,8000000.0,15
1506,s1_22_surrealism-and-its-legacy?locale=en__9,0.635,0.6096,3,paris,art,impressionist/20th/21st century art,0.6,250000.0,500000.0,4
1507,s1_23_important-watches-3_201,0.8636,0.8128,4,new york,luxury goods,watches,0.6,17000.0,25000.0,7
1508,s1_23_important-watches-3_204,0.8128,0.762,2,new york,luxury goods,watches,0.6,16000.0,25000.0,2
1509,s1_23_important-watches-3_207,0.9652,0.889,2,new york,luxury goods,watches,0.6,38000.0,50000.0,2
1510,s1_23_important-watches-3_209,0.7337777777777778,0.7055555555555556,3,new york,luxury goods,watches,0.6666666666666666,52000.0,90000.0,6
1511,s1_23_important-watches-3_210,0.7337777777777778,0.7055555555555556,2,new york,luxury goods,watches,0.6666666666666666,52000.0,90000.0,6
1512,s1_23_important-watches-3_211,1.27,1.2065,4,new york,luxury goods,watches,0.5,100000.0,100000.0,11
1513,s1_23_important-watches-3_213,0.7112,0.6604,2,new york,luxury goods,watches,0.56,70000.0,125000.0,5
1514,s1_23_important-watches-3_217,1.3405555555555555,1.27,2,new york,luxury goods,watches,0.6666666666666666,190000.0,180000.0,9
1515,s1_23_important-watches-3_218,0.8466666666666667,0.7902222222222223,3,new york,luxury goods,watches,0.7777777777777778,30000.0,45000.0,5
1516,s1_23_important-watches-3_220,0.635,0.6223,3,new york,luxury goods,watches,0.5,500000.0,1000000.0,9
1517,s1_23_important-watches-3_221,0.9877777777777778,0.9031111111111111,4,new york,luxury goods,watches,0.5555555555555556,35000.0,45000.0,4
1518,s1_23_important-watches-3_222,1.1641666666666666,1.0583333333333333,5,new york,luxury goods,watches,0.6666666666666666,55000.0,60000.0,6
1519,s1_23_important-watches-3_223,1.42875,1.349375,4,new york,luxury goods,watches,0.75,90000.0,80000.0,9
1520,s1_23_important-watches-3_226,0.7257142857142858,0.6894285714285714,2,new york,luxury goods,watches,0.7142857142857143,200000.0,350000.0,6
1521,s1_23_important-watches-3_227,1.6933333333333334,1.5875,4,new york,luxury goods,watches,0.6666666666666666,160000.0,120000.0,14
1522,s1_23_important-watches-3_228,1.27,1.1853333333333333,3,new york,luxury goods,watches,0.8,15000.0,15000.0,4
1523,s1_23_important-watches-3_231,1.3758333333333332,1.27,2,new york,luxury goods,watches,0.6666666666666666,13000.0,12000.0,8
1524,s1_23_important-watches-3_232,1.4816666666666667,1.3758333333333332,2,new york,luxury goods,watches,0.6666666666666666,14000.0,12000.0,9
1525,s1_23_important-watches-3_233,1.4393333333333334,1.3546666666666667,2,new york,luxury goods,watches,0.8,17000.0,15000.0,6
1526,s1_23_important-watches-3_234,1.4393333333333334,1.3546666666666667,5,new york,luxury goods,watches,0.8,17000.0,15000.0,6
1527,s1_23_important-watches-3_235,1.1853333333333333,1.1006666666666667,3,new york,luxury goods,watches,0.6666666666666666,14000.0,15000.0,3
1528,s1_23_important-watches-3_236,2.032,1.8626666666666667,4,new york,luxury goods,watches,0.6666666666666666,24000.0,15000.0,10
1529,s1_23_important-watches-3_237,1.524,1.4393333333333334,2,new york,luxury goods,watches,0.6666666666666666,18000.0,15000.0,7
1530,s1_23_important-watches-3_238,1.6086666666666667,1.524,4,new york,luxury goods,watches,0.8,19000.0,15000.0,8
1531,s1_23_important-watches-3_239,1.5875,1.4816666666666667,2,new york,luxury goods,watches,0.6666666666666666,15000.0,12000.0,5
1532,s1_23_important-watches-3_241,1.4111111111111112,1.3405555555555555,3,new york,luxury goods,watches,0.6666666666666666,20000.0,18000.0,8
1533,s1_23_important-watches-3_242,1.4816666666666667,1.3758333333333332,2,new york,luxury goods,watches,0.6666666666666666,14000.0,12000.0,7
1534,s1_23_important-watches-3_243,1.1853333333333333,1.1006666666666667,2,new york,luxury goods,watches,0.6666666666666666,14000.0,15000.0,17
1535,s1_23_important-watches-3_244,1.74625,1.5875,3,new york,luxury goods,watches,0.75,11000.0,8000.0,9
1536,s1_23_important-watches-3_245,1.74625,1.5875,2,new york,luxury goods,watches,0.75,11000.0,8000.0,11
1537,s1_23_important-watches-3_250,0.8128,0.762,2,new york,luxury goods,watches,0.6,32000.0,50000.0,2
1538,s1_23_important-watches-3_251,1.016,0.9313333333333333,2,new york,luxury goods,watches,0.6666666666666666,12000.0,15000.0,5
1539,s1_23_important-watches-3_252,1.143,0.9525,2,new york,luxury goods,watches,0.7,9000.0,10000.0,3
1540,s1_23_important-watches-3_257,1.778,1.5875,4,new york,luxury goods,watches,0.5,2800.0,2000.0,5
1541,s1_23_important-watches-3_260,0.635,0.555625,2,new york,luxury goods,watches,0.5,4000.0,8000.0,3
1542,s1_23_important-watches-3_263,1.031875,0.9525,3,new york,luxury goods,watches,0.75,6500.0,8000.0,3
1543,s1_23_important-watches-3_265,1.016,0.889,3,new york,luxury goods,watches,0.5,3200.0,4000.0,3
1544,s1_23_important-watches-3_266,2.54,2.38125,3,new york,luxury goods,watches,0.75,16000.0,8000.0,10
1545,s1_23_important-watches-3_271,1.27,1.1853333333333333,9,new york,luxury goods,watches,0.6666666666666666,30000.0,30000.0,15
1546,s1_23_important-watches-3_272,0.7112,0.635,3,new york,luxury goods,watches,0.6,28000.0,50000.0,4
1547,s1_23_important-watches-3_273,0.762,0.7196666666666667,5,new york,luxury goods,watches,0.6666666666666666,90000.0,150000.0,9
1548,s1_23_important-watches-3_276,0.79375,0.762,4,new york,luxury goods,watches,0.625,50000.0,80000.0,5
1549,s1_23_important-watches-3_277,1.4514285714285715,1.3607142857142858,3,new york,luxury goods,watches,0.7142857142857143,80000.0,70000.0,6
1550,s1_23_important-watches-3_278,1.542142857142857,1.4514285714285715,2,new york,luxury goods,watches,0.7142857142857143,85000.0,70000.0,4
1551,s1_23_important-watches-3_279,1.143,1.0795,2,new york,luxury goods,watches,0.75,180000.0,200000.0,2
1552,s1_23_important-watches-3_281,1.524,1.397,2,new york,luxury goods,watches,0.8,1200.0,1000.0,4
1553,s1_23_important-watches-3_282,0.889,0.8255,3,new york,luxury goods,watches,0.5,14000.0,20000.0,4
1554,s1_23_important-watches-3_284,0.79375,0.7408333333333333,2,new york,luxury goods,watches,0.6666666666666666,75000.0,120000.0,6
1555,s1_23_important-watches-3_285,0.9877777777777778,0.9031111111111111,2,new york,luxury goods,watches,0.5555555555555556,35000.0,45000.0,5
1556,s1_23_important-watches-3_286,0.9031111111111111,0.8466666666666667,4,new york,luxury goods,watches,0.5555555555555556,32000.0,45000.0,6
1557,s1_23_important-watches-3_287,0.7408333333333333,0.6773333333333333,3,new york,luxury goods,watches,0.5,35000.0,60000.0,5
1558,s1_23_important-watches-3_288,0.9652,0.9144,2,new york,luxury goods,watches,0.6,19000.0,25000.0,11
1559,s1_23_important-watches-3_289,3.302,3.048,9,new york,luxury goods,watches,0.6,130000.0,50000.0,10
1560,s1_23_important-watches-3_290,1.0583333333333333,0.9313333333333333,3,new york,luxury goods,watches,0.6666666666666666,25000.0,30000.0,5
1561,s1_23_important-watches-3_292,0.873125,0.79375,4,new york,luxury goods,watches,0.5,55000.0,80000.0,5
1562,s1_23_important-watches-3_293,0.9172222222222223,0.8466666666666667,4,new york,luxury goods,watches,0.6666666666666666,65000.0,90000.0,8
1563,s1_23_important-watches-3_294,0.873125,0.79375,2,new york,luxury goods,watches,0.625,55000.0,80000.0,2
1564,s1_23_important-watches-3_295,0.79375,0.7408333333333333,2,new york,luxury goods,watches,0.5833333333333334,75000.0,120000.0,2
1565,s1_23_important-watches-3_296,1.11125,1.031875,3,new york,luxury goods,watches,0.625,70000.0,80000.0,5
1566,s1_23_important-watches-3_303,1.524,1.4224,2,new york,luxury goods,watches,0.6,30000.0,25000.0,4
1567,s1_23_important-watches-3_305,0.9144,0.8636,5,new york,luxury goods,watches,0.6,18000.0,25000.0,12
1568,s1_23_important-watches-3_306,1.4514285714285715,1.3607142857142858,5,new york,luxury goods,watches,0.7142857142857143,80000.0,70000.0,7
1569,s1_23_important-watches-3_307,1.016,0.9652,3,new york,luxury goods,watches,0.6,20000.0,25000.0,6
1570,s1_23_important-watches-3_317,2.032,1.778,5,new york,luxury goods,watches,0.6,40000.0,25000.0,8
1571,s1_23_important-watches-3_318,0.9525,0.889,4,new york,luxury goods,watches,0.75,30000.0,40000.0,4
1572,s1_23_important-watches-3_322,0.635,0.60325,2,new york,luxury goods,watches,0.5,200000.0,400000.0,4
1573,s1_23_important-watches-3_323,0.8128,0.762,2,new york,luxury goods,watches,0.6,32000.0,50000.0,4
1574,s1_23_important-watches-3_326,1.3758333333333332,1.27,4,new york,luxury goods,watches,0.6666666666666666,13000.0,12000.0,8
1575,s1_23_important-watches-3_328,1.74625,1.5875,2,new york,luxury goods,watches,0.5,55000.0,40000.0,4
1576,s1_23_important-watches-3_331,1.4111111111111112,1.3405555555555555,3,new york,luxury goods,watches,0.6666666666666666,100000.0,90000.0,5
1577,s1_23_important-watches-3_334,1.524,1.4816666666666667,2,new york,luxury goods,watches,0.6666666666666666,36000.0,30000.0,4
1578,s1_23_important-watches-3_350,1.6256,1.524,2,new york,luxury goods,watches,0.6,32000.0,25000.0,6
1579,s1_23_important-watches-3_351,1.4393333333333334,1.3546666666666667,5,new york,luxury goods,watches,0.6666666666666666,17000.0,15000.0,6
1580,s1_23_important-watches-3_353,1.0583333333333333,0.9877777777777778,2,new york,luxury goods,watches,0.6666666666666666,15000.0,18000.0,3
1581,s1_23_important-watches-3_354,1.5875,1.524,2,new york,luxury goods,watches,0.5,50000.0,40000.0,11
1582,s1_23_important-watches-3_356,0.8708571428571429,0.8164285714285714,2,new york,luxury goods,watches,0.7142857142857143,48000.0,70000.0,3
1583,s1_23_important-watches-3_360,0.7408333333333333,0.6773333333333333,2,new york,luxury goods,watches,0.6666666666666666,35000.0,60000.0,3
1584,s1_23_important-watches-3_361,2.8222222222222224,2.681111111111111,2,new york,luxury goods,watches,0.6666666666666666,20000.0,9000.0,18
1585,s1_23_important-watches-3_362,0.889,0.8255,2,new york,luxury goods,watches,0.75,14000.0,20000.0,4
1586,s1_23_important-watches-3_381,0.7055555555555556,0.6702777777777778,2,new york,luxury goods,watches,0.6666666666666666,10000.0,18000.0,4
1587,s1_23_important-watches-3_394,2.1166666666666667,2.046111111111111,5,new york,luxury goods,watches,0.6666666666666666,30000.0,18000.0,15
1588,s1_23_important-watches-3_395,1.8626666666666667,1.6933333333333334,4,new york,luxury goods,watches,0.6666666666666666,22000.0,15000.0,13
1589,s1_23_important-watches-3_396,2.032,1.9473333333333334,3,new york,luxury goods,watches,0.6666666666666666,24000.0,15000.0,15
1590,s1_23_important-watches-3_397,1.6933333333333334,1.5522222222222222,2,new york,luxury goods,watches,0.6666666666666666,24000.0,18000.0,16
1591,s1_23_important-watches-3_400,1.1853333333333333,1.1006666666666667,2,new york,luxury goods,watches,0.6666666666666666,14000.0,15000.0,6
1592,s1_23_important-watches-3_418,0.8995833333333333,0.8466666666666667,3,new york,luxury goods,watches,0.75,17000.0,24000.0,4
1593,s1_24_old-master-paintings-evening-sale__1,1.27,1.1641666666666666,2,london,art,old masters,0.6666666666666666,120000.0,120000.0,11
1594,s1_24_old-master-paintings-evening-sale__11,0.9172222222222223,0.8466666666666667,3,london,art,old masters,0.6666666666666666,130000.0,180000.0,4
1595,s1_24_old-master-paintings-evening-sale__13,1.143,1.0795,2,london,art,old masters,0.75,180000.0,200000.0,9
1596,s1_24_old-master-paintings-evening-sale__16,0.8708571428571429,0.8345714285714285,2,london,art,old masters,0.7142857142857143,480000.0,700000.0,5
1597,s1_24_old-master-paintings-evening-sale__17,0.762,0.7196666666666667,3,london,art,old masters,0.6666666666666666,90000.0,150000.0,4
1598,s1_24_old-master-paintings-evening-sale__20,0.635,0.5820833333333333,3,london,art,old masters,0.6666666666666666,60000.0,120000.0,5
1599,s1_24_old-master-paintings-evening-sale__25,2.1166666666666667,2.0108333333333333,3,london,art,old masters,0.6666666666666666,200000.0,120000.0,13
1600,s1_24_old-master-paintings-evening-sale__27,0.8043333333333333,0.762,2,london,art,old masters,0.6666666666666666,95000.0,150000.0,4
1601,s1_24_old-master-paintings-evening-sale__28,1.27,1.23825,3,london,art,old masters,0.75,400000.0,400000.0,8
1602,s1_24_old-master-paintings-evening-sale__29,0.9525,0.92075,4,london,art,old masters,0.75,300000.0,400000.0,5
1603,s1_24_old-master-paintings-evening-sale__31,2.7516666666666665,2.6458333333333335,6,london,art,old masters,0.6666666666666666,130000.0,60000.0,22
1604,s1_24_old-master-paintings-evening-sale__5,0.8970833333333333,0.8466666666666667,2,london,art,old masters,0.6666666666666666,850000.0,1200000.0,8
1605,s1_24_old-master-paintings-evening-sale__6,0.8466666666666667,0.79375,3,london,art,old masters,0.6666666666666666,80000.0,120000.0,6
1606,s1_24_old-master-paintings-evening-sale__7,1.6933333333333334,1.524,4,london,art,old masters,0.6666666666666666,800000.0,600000.0,6
1607,s1_24_old-master-paintings-evening-sale__8,3.4925,3.175,5,london,art,old masters,0.75,220000.0,80000.0,28
1608,s1_26_the-macklowe-collection?locale=en__1,1.6633333333333333,1.6129166666666668,3,new york,art,impressionist/20th/21st century art,0.75,1600000.0,1200000.0,12
1609,s1_26_the-macklowe-collection?locale=en__10,0.9931333333333333,0.98675,8,new york,art,impressionist/20th/21st century art,0.7777777777777778,77500000.0,90000000.0,18
1610,s1_26_the-macklowe-collection?locale=en__11,1.7494714285714286,1.7330571428571429,5,new york,art,impressionist/20th/21st century art,0.7142857142857143,53000000.0,35000000.0,44
1611,s1_26_the-macklowe-collection?locale=en__12,1.6971375,1.682775,6,new york,art,impressionist/20th/21st century art,0.75,29250000.0,20000000.0,48
1612,s1_26_the-macklowe-collection?locale=en__13,1.846275,1.827125,4,new york,art,impressionist/20th/21st century art,0.6666666666666666,9350000.0,6000000.0,21
1613,s1_26_the-macklowe-collection?locale=en__14,0.87185,0.8590833333333333,3,new york,art,impressionist/20th/21st century art,0.7777777777777778,68000000.0,90000000.0,4
1614,s1_26_the-macklowe-collection?locale=en__15,1.07155,1.061975,3,new york,art,impressionist/20th/21st century art,0.6666666666666666,10900000.0,12000000.0,10
