index,Unnamed: 0,auction_ID,lot,lot_name,low_estimate,high_estimate,estimate_currency,final_price,bid,bid_currency,time,global_ID,bid_rel
9889,9889,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,117,Giovanni Maria Morandi The Rest on the Flight to Egypt,8000.0,12000.0,USD,13230.0,10500.0,USD,93510.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_117Giovanni Maria Morandi The Rest on the Flight to Egypt,1.05
9900,9900,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,118,"South German, Franconia, 16th century Bust of a Bishop Saint",5000.0,8000.0,USD,8190.0,6500.0,USD,96300.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_118South German, Franconia, 16th century Bust of a Bishop Saint",1.0
9899,9899,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,118,"South German, Franconia, 16th century Bust of a Bishop Saint",5000.0,8000.0,USD,8190.0,6000.0,USD,96075.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_118South German, Franconia, 16th century Bust of a Bishop Saint",0.9230769230769231
9902,9902,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,119,"South German, Swabia, last quarter 15th century Saint Barbara",15000.0,25000.0,USD,,14000.0,,98010.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_119South German, Swabia, last quarter 15th century Saint Barbara",0.7
9901,9901,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,119,"South German, Swabia, last quarter 15th century Saint Barbara",15000.0,25000.0,USD,,11000.0,,97755.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_119South German, Swabia, last quarter 15th century Saint Barbara",0.55
9912,9912,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,120,Pair of Italian Renaissance brass Pricket candlesticks Early 17th Century,1500.0,2000.0,USD,1890.0,1500.0,USD,100785.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_120Pair of Italian Renaissance brass Pricket candlesticks Early 17th Century,0.8571428571428571
9911,9911,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,120,Pair of Italian Renaissance brass Pricket candlesticks Early 17th Century,1500.0,2000.0,USD,1890.0,1400.0,USD,100710.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_120Pair of Italian Renaissance brass Pricket candlesticks Early 17th Century,0.8
9938,9938,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,121,Pair of Italian baroque parcel-gilt walnut armchairs 17th century and later,1000.0,1500.0,USD,5040.0,4000.0,USD,106545.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_121Pair of Italian baroque parcel-gilt walnut armchairs 17th century and later,3.2
9937,9937,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,121,Pair of Italian baroque parcel-gilt walnut armchairs 17th century and later,1000.0,1500.0,USD,5040.0,3800.0,USD,106170.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_121Pair of Italian baroque parcel-gilt walnut armchairs 17th century and later,3.04
9939,9939,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,122,Matched pair of Italian Renaissance carved walnut one-door credenzas Late 16th Century and later,2500.0,3000.0,USD,1512.0,1200.0,USD,108210.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_122Matched pair of Italian Renaissance carved walnut one-door credenzas Late 16th Century and later,0.43636363636363634
9940,9940,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,123,Italian Renaissance carved walnut refectory table Late 16th Century and Later,2000.0,3000.0,USD,1638.0,1300.0,USD,109620.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_123Italian Renaissance carved walnut refectory table Late 16th Century and Later,0.52
9941,9941,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,123,Italian Renaissance carved walnut refectory table Late 16th Century and Later,2000.0,3000.0,USD,1638.0,130.0,USD,110400.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_123Italian Renaissance carved walnut refectory table Late 16th Century and Later,0.052
9944,9944,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,124,Bartolomeo Schedoni The Penitent Magdalene in meditation with two angels,80000.0,120000.0,USD,,55000.0,,111450.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_124Bartolomeo Schedoni The Penitent Magdalene in meditation with two angels,0.55
9943,9943,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,124,Bartolomeo Schedoni The Penitent Magdalene in meditation with two angels,80000.0,120000.0,USD,,50000.0,,111420.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_124Bartolomeo Schedoni The Penitent Magdalene in meditation with two angels,0.5
9948,9948,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,125,Sir Anthony van Dyck Head study of Saint Anthony of Padua,100000.0,150000.0,USD,163800.0,130000.0,USD,113985.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_125Sir Anthony van Dyck Head study of Saint Anthony of Padua,1.04
9947,9947,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,125,Sir Anthony van Dyck Head study of Saint Anthony of Padua,100000.0,150000.0,USD,163800.0,120000.0,USD,113805.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_125Sir Anthony van Dyck Head study of Saint Anthony of Padua,0.96
9952,9952,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,126,"Giovanni di Niccolò de Lutero, called Dosso Dossi Venus and Cupid in a landscape",1500000.0,2000000.0,USD,1472000.0,1200000.0,USD,116385.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_126Giovanni di Niccolò de Lutero, called Dosso Dossi Venus and Cupid in a landscape",0.6857142857142857
9951,9951,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,126,"Giovanni di Niccolò de Lutero, called Dosso Dossi Venus and Cupid in a landscape",1500000.0,2000000.0,USD,1472000.0,1100000.0,USD,116340.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_126Giovanni di Niccolò de Lutero, called Dosso Dossi Venus and Cupid in a landscape",0.6285714285714286
9953,9953,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,127,"Pier Francesco Mola Portrait of a boy, head and shoulders, in a red doublet and white cap",30000.0,50000.0,USD,,19000.0,,118290.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_127Pier Francesco Mola Portrait of a boy, head and shoulders, in a red doublet and white cap",0.475
9954,9954,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,128,"Jacopo da Ponte, called Jacopo Bassano | Leandro da Ponte, called Leandro Bassano Three male martyr saints, including Saint Stephen",60000.0,80000.0,USD,60480.0,48000.0,USD,119340.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_128Jacopo da Ponte, called Jacopo Bassano | Leandro da Ponte, called Leandro Bassano Three male martyr saints, including Saint Stephen",0.6857142857142857
9959,9959,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,129,"Artist Palette, Artist's Easel, Easel Crank",1000.0,1500.0,USD,3780.0,3000.0,USD,123000.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_129Artist Palette, Artist's Easel, Easel Crank",2.4
9958,9958,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,129,"Artist Palette, Artist's Easel, Easel Crank",1000.0,1500.0,USD,3780.0,2800.0,USD,122220.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_129Artist Palette, Artist's Easel, Easel Crank",2.24
9962,9962,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,130,"Artist's Articulated Life-Size Model, 20th century",1000.0,1500.0,USD,756.0,600.0,USD,124380.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_130Artist's Articulated Life-Size Model, 20th century",0.48
9961,9961,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,130,"Artist's Articulated Life-Size Model, 20th century",1000.0,1500.0,USD,756.0,500.0,USD,124305.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_130Artist's Articulated Life-Size Model, 20th century",0.4
9969,9969,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,131,Group of Four Plaster Artist's Models,1000.0,1500.0,USD,2520.0,2000.0,USD,126795.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_131Group of Four Plaster Artist's Models,1.6
9968,9968,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,131,Group of Four Plaster Artist's Models,1000.0,1500.0,USD,2520.0,1900.0,USD,126720.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_131Group of Four Plaster Artist's Models,1.52
9977,9977,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,133,Nelson Shanks Gramercy Studio,15000.0,20000.0,USD,44100.0,35000.0,USD,129825.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_133Nelson Shanks Gramercy Studio,2.0
9976,9976,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,133,Nelson Shanks Gramercy Studio,15000.0,20000.0,USD,44100.0,32000.0,USD,129780.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_133Nelson Shanks Gramercy Studio,1.8285714285714285
9990,9990,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,134,"Genoese School, 17th Century The Adoration of the Magi",5000.0,7000.0,USD,13860.0,14000.0,USD,134250.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_134Genoese School, 17th Century The Adoration of the Magi",2.3333333333333335
9989,9989,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,134,"Genoese School, 17th Century The Adoration of the Magi",5000.0,7000.0,USD,13860.0,11000.0,USD,133815.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_134Genoese School, 17th Century The Adoration of the Magi",1.8333333333333333
9991,9991,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,135,"Giovanni Battista Gaulli, called Baciccio The Madonna and Child with St. Catherine of Siena",8000.0,12000.0,USD,8190.0,6500.0,USD,135780.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_135Giovanni Battista Gaulli, called Baciccio The Madonna and Child with St. Catherine of Siena",0.65
9992,9992,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,136,"Flemish, 18th century Busts of children",15000.0,20000.0,USD,,11000.0,,136905.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_136Flemish, 18th century Busts of children",0.6285714285714286
9995,9995,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,137,After Louis Garnier and Michel Anguier Bacchus and Amphitrite,8000.0,12000.0,USD,10710.0,8500.0,USD,138720.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_137After Louis Garnier and Michel Anguier Bacchus and Amphitrite,0.85
9994,9994,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,137,After Louis Garnier and Michel Anguier Bacchus and Amphitrite,8000.0,12000.0,USD,10710.0,8000.0,USD,138630.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_137After Louis Garnier and Michel Anguier Bacchus and Amphitrite,0.8
9996,9996,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,138,"Italian, 18th century Young Hercules Wrestling a Snake",6000.0,8000.0,USD,10710.0,8500.0,USD,141645.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_138Italian, 18th century Young Hercules Wrestling a Snake",1.2142857142857142
10001,10001,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,139,"After Giambologna Probably Italian, late 18th/ 19th century Hercules Wielding his Club",6000.0,8000.0,USD,6300.0,5000.0,USD,144000.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_139After Giambologna Probably Italian, late 18th/ 19th century Hercules Wielding his Club",0.7142857142857143
10000,10000,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,139,"After Giambologna Probably Italian, late 18th/ 19th century Hercules Wielding his Club",6000.0,8000.0,USD,6300.0,4800.0,USD,143475.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_139After Giambologna Probably Italian, late 18th/ 19th century Hercules Wielding his Club",0.6857142857142857
10005,10005,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,140,Sebastiano Ricci A bacchanal,80000.0,120000.0,USD,63000.0,50000.0,USD,146415.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_140Sebastiano Ricci A bacchanal,0.5
10004,10004,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,140,Sebastiano Ricci A bacchanal,80000.0,120000.0,USD,63000.0,48000.0,USD,145365.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_140Sebastiano Ricci A bacchanal,0.48
10006,10006,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,141,Francesco Solimena Zeuxis Painting Venus with the Maidens of Croton,80000.0,120000.0,USD,,55000.0,,148140.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_141Francesco Solimena Zeuxis Painting Venus with the Maidens of Croton,0.55
10014,10014,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,142,Alessandro Tiarini Joseph's bloodied clothes shown to Rachel and Jacob,250000.0,350000.0,USD,564500.0,420000.0,USD,152145.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_142Alessandro Tiarini Joseph's bloodied clothes shown to Rachel and Jacob,1.4
10013,10013,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,142,Alessandro Tiarini Joseph's bloodied clothes shown to Rachel and Jacob,250000.0,350000.0,USD,564500.0,350000.0,USD,151335.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_142Alessandro Tiarini Joseph's bloodied clothes shown to Rachel and Jacob,1.1666666666666667
10028,10028,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,143,Carlo Cignani An Allegory of the Five Senses,150000.0,200000.0,USD,327600.0,260000.0,USD,156465.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_143Carlo Cignani An Allegory of the Five Senses,1.4857142857142858
10027,10027,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,143,Carlo Cignani An Allegory of the Five Senses,150000.0,200000.0,USD,327600.0,250000.0,USD,156450.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_143Carlo Cignani An Allegory of the Five Senses,1.4285714285714286
10031,10031,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,144,Mattia Preti Saint John the Baptist Admonishing Herod,800000.0,1200000.0,USD,,550000.0,,158520.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_144Mattia Preti Saint John the Baptist Admonishing Herod,0.55
10030,10030,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,144,Mattia Preti Saint John the Baptist Admonishing Herod,800000.0,1200000.0,USD,,500000.0,,158400.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_144Mattia Preti Saint John the Baptist Admonishing Herod,0.5
10032,10032,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,145,"French, 18th century, After the Antique Venus de' Medici",6000.0,8000.0,USD,,4500.0,,160050.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_145French, 18th century, After the Antique Venus de' Medici",0.6428571428571429
10033,10033,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,146,"Italian, probably Venice, 18th Century Style Pair of Rearing Horses",10000.0,15000.0,USD,,7500.0,,161115.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_146Italian, probably Venice, 18th Century Style Pair of Rearing Horses",0.6
10034,10034,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,147,Bernardo Strozzi Saint Christopher carrying the Christ Child,100000.0,150000.0,USD,,48000.0,,162345.0,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_147Bernardo Strozzi Saint Christopher carrying the Christ Child,0.384
10036,10036,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,148,"Attributed to Annibale Carracci Portrait of a man, bust-length, in a ruff",60000.0,80000.0,USD,50400.0,40000.0,USD,164010.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_148Attributed to Annibale Carracci Portrait of a man, bust-length, in a ruff",0.5714285714285714
10035,10035,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,148,"Attributed to Annibale Carracci Portrait of a man, bust-length, in a ruff",60000.0,80000.0,USD,50400.0,38000.0,USD,163140.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_148Attributed to Annibale Carracci Portrait of a man, bust-length, in a ruff",0.5428571428571428
10063,10063,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,150,"Spanish, 17th century Lectern",2000.0,3000.0,USD,13860.0,11000.0,,171090.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_150Spanish, 17th century Lectern",4.4
10062,10062,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,150,"Spanish, 17th century Lectern",2000.0,3000.0,USD,13860.0,10000.0,,170190.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_150Spanish, 17th century Lectern",4.0
10079,10079,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,151,"Italian, Venice, 17th century",3000.0,4000.0,USD,4032.0,3200.0,,174615.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_151Italian, Venice, 17th century",0.9142857142857143
10078,10078,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,151,"Italian, Venice, 17th century",3000.0,4000.0,USD,4032.0,3000.0,,174510.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_151Italian, Venice, 17th century",0.8571428571428571
10091,10091,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,152,"Pair of Italian late Renaissance carved walnut sgabelli, Late 16th/Early 17th Century and Later",2000.0,3000.0,USD,6048.0,4800.0,USD,177420.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_152Pair of Italian late Renaissance carved walnut sgabelli, Late 16th/Early 17th Century and Later",1.92
10090,10090,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,152,"Pair of Italian late Renaissance carved walnut sgabelli, Late 16th/Early 17th Century and Later",2000.0,3000.0,USD,6048.0,4500.0,USD,177375.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_152Pair of Italian late Renaissance carved walnut sgabelli, Late 16th/Early 17th Century and Later",1.8
10114,10114,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,153,"Italian Renaissance style carved walnut small octagonal centre table probably 19th century, incorporating earlier elements",1000.0,1500.0,USD,2394.0,1900.0,USD,181140.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_153Italian Renaissance style carved walnut small octagonal centre table probably 19th century, incorporating earlier elements",1.52
10113,10113,s1_15_master-to-master-the-nelson-shanks-collection?locale=en_,153,"Italian Renaissance style carved walnut small octagonal centre table probably 19th century, incorporating earlier elements",1000.0,1500.0,USD,2394.0,1800.0,USD,180945.0,"s1_15_master-to-master-the-nelson-shanks-collection?locale=en_153Italian Renaissance style carved walnut small octagonal centre table probably 19th century, incorporating earlier elements",1.44
10124,10124,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1011,Mai Trung Thu 枚中栨 （梅忠恕）| Lady at Balcony (La Fiancée) 陽台上的仕女（未婚妻）,600000.0,800000.0,HKD,3024000.0,2400000.0,HKD,86460.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1011Mai Trung Thu 枚中栨 （梅忠恕）| Lady at Balcony (La Fiancée) 陽台上的仕女（未婚妻）,3.4285714285714284
10123,10123,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1011,Mai Trung Thu 枚中栨 （梅忠恕）| Lady at Balcony (La Fiancée) 陽台上的仕女（未婚妻）,600000.0,800000.0,HKD,3024000.0,2200000.0,HKD,86190.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1011Mai Trung Thu 枚中栨 （梅忠恕）| Lady at Balcony (La Fiancée) 陽台上的仕女（未婚妻）,3.142857142857143
10143,10143,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1012,Le Pho 黎譜 | Jeune fille au chat blanc 少女與白貓,1000000.0,1500000.0,HKD,4410000.0,3500000.0,HKD,89910.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1012Le Pho 黎譜 | Jeune fille au chat blanc 少女與白貓,2.8
10142,10142,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1012,Le Pho 黎譜 | Jeune fille au chat blanc 少女與白貓,1000000.0,1500000.0,HKD,4410000.0,3200000.0,HKD,89715.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1012Le Pho 黎譜 | Jeune fille au chat blanc 少女與白貓,2.56
10151,10151,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1013,Bernard Buffet 貝爾納・布菲 | Daniéle Buffet en fée 仙女般的丹妮爾・布菲,1300000.0,2500000.0,HKD,2520000.0,2000000.0,HKD,92385.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1013Bernard Buffet 貝爾納・布菲 | Daniéle Buffet en fée 仙女般的丹妮爾・布菲,1.0526315789473684
10150,10150,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1013,Bernard Buffet 貝爾納・布菲 | Daniéle Buffet en fée 仙女般的丹妮爾・布菲,1300000.0,2500000.0,HKD,2520000.0,1900000.0,HKD,91920.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1013Bernard Buffet 貝爾納・布菲 | Daniéle Buffet en fée 仙女般的丹妮爾・布菲,1.0
10155,10155,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1014,"Auguste Rodin 奧古斯特・羅丹 | Éternel Printemps, second état, 2ème réduction dite aussi ""taille no 4"" 永恆之春（第二形態，縮小版第二版或稱「四號尺寸」)",3500000.0,5500000.0,HKD,4410000.0,3500000.0,HKD,95025.0,"s1_16_modern-art-evening-sale_contemporary-art-evening-sale1014Auguste Rodin 奧古斯特・羅丹 | Éternel Printemps, second état, 2ème réduction dite aussi ""taille no 4"" 永恆之春（第二形態，縮小版第二版或稱「四號尺寸」)",0.7777777777777778
10154,10154,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1014,"Auguste Rodin 奧古斯特・羅丹 | Éternel Printemps, second état, 2ème réduction dite aussi ""taille no 4"" 永恆之春（第二形態，縮小版第二版或稱「四號尺寸」)",3500000.0,5500000.0,HKD,4410000.0,3200000.0,HKD,94980.0,"s1_16_modern-art-evening-sale_contemporary-art-evening-sale1014Auguste Rodin 奧古斯特・羅丹 | Éternel Printemps, second état, 2ème réduction dite aussi ""taille no 4"" 永恆之春（第二形態，縮小版第二版或稱「四號尺寸」)",0.7111111111111111
10161,10161,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1015,Mai Trung Thu 枚中栨 （梅忠恕） | Mere et enfant leçon de lecture 母子閱讀課,2300000.0,3000000.0,HKD,3276000.0,2600000.0,HKD,97770.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1015Mai Trung Thu 枚中栨 （梅忠恕） | Mere et enfant leçon de lecture 母子閱讀課,0.9811320754716981
10160,10160,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1015,Mai Trung Thu 枚中栨 （梅忠恕） | Mere et enfant leçon de lecture 母子閱讀課,2300000.0,3000000.0,HKD,3276000.0,2400000.0,HKD,97575.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1015Mai Trung Thu 枚中栨 （梅忠恕） | Mere et enfant leçon de lecture 母子閱讀課,0.9056603773584906
10173,10173,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1016,Mai Trung Thu 枚中栨 （梅忠恕） | Grands parents 祖父母,2800000.0,4000000.0,HKD,6300000.0,5000000.0,HKD,102540.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1016Mai Trung Thu 枚中栨 （梅忠恕） | Grands parents 祖父母,1.4705882352941178
10172,10172,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1016,Mai Trung Thu 枚中栨 （梅忠恕） | Grands parents 祖父母,2800000.0,4000000.0,HKD,6300000.0,4800000.0,HKD,102210.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1016Mai Trung Thu 枚中栨 （梅忠恕） | Grands parents 祖父母,1.411764705882353
10168,10168,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1015,Mai Trung Thu 枚中栨 （梅忠恕） | Grands parents 祖父母,2800000.0,4000000.0,HKD,6300000.0,4000000.0,HKD,101115.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1015Mai Trung Thu 枚中栨 （梅忠恕） | Grands parents 祖父母,1.1764705882352942
10165,10165,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1015,Mai Trung Thu 枚中栨 （梅忠恕） | Grands parents 祖父母,2800000.0,4000000.0,HKD,6300000.0,3500000.0,HKD,100425.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1015Mai Trung Thu 枚中栨 （梅忠恕） | Grands parents 祖父母,1.0294117647058822
10176,10176,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1017,Fernando Zóbel 費南度·索培爾 | Sin Titulo 無題,3500000.0,5500000.0,HKD,4788000.0,3800000.0,HKD,105630.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1017Fernando Zóbel 費南度·索培爾 | Sin Titulo 無題,0.8444444444444444
10175,10175,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1017,Fernando Zóbel 費南度·索培爾 | Sin Titulo 無題,3500000.0,5500000.0,HKD,4788000.0,3500000.0,HKD,104670.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1017Fernando Zóbel 費南度·索培爾 | Sin Titulo 無題,0.7777777777777778
10179,10179,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1018,Liu Kuo-Sung 劉國松 | Eternal Rivers and Myriad Mountains 千山外水長流,2500000.0,4500000.0,HKD,3150000.0,2500000.0,HKD,108765.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1018Liu Kuo-Sung 劉國松 | Eternal Rivers and Myriad Mountains 千山外水長流,0.7142857142857143
10178,10178,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1018,Liu Kuo-Sung 劉國松 | Eternal Rivers and Myriad Mountains 千山外水長流,2500000.0,4500000.0,HKD,3150000.0,2400000.0,HKD,107715.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1018Liu Kuo-Sung 劉國松 | Eternal Rivers and Myriad Mountains 千山外水長流,0.6857142857142857
10189,10189,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1019,Li Huayi 李華弌 | Forever Young 不老,7500000.0,12500000.0,HKD,12475000.0,10000000.0,HKD,117660.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1019Li Huayi 李華弌 | Forever Young 不老,1.0
10188,10188,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1019,Li Huayi 李華弌 | Forever Young 不老,7500000.0,12500000.0,HKD,12475000.0,9800000.0,HKD,116955.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1019Li Huayi 李華弌 | Forever Young 不老,0.98
10206,10206,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1020,Georges Mathieu 喬治・馬修 | 1429,1000000.0,2000000.0,HKD,3024000.0,6200000.0,HKD,127335.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1020Georges Mathieu 喬治・馬修 | 1429,4.133333333333334
10205,10205,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1020,Georges Mathieu 喬治・馬修 | 1429,1000000.0,2000000.0,HKD,3024000.0,6000000.0,HKD,126120.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1020Georges Mathieu 喬治・馬修 | 1429,4.0
10222,10222,s1_16_modern-art-evening-sale_contemporary-art-evening-sale,1021,Georges Mathieu 喬治・馬修 | Jadis et Maintenant 俯仰今昔,1000000.0,2000000.0,HKD,3024000.0,2400000.0,HKD,134865.0,s1_16_modern-art-evening-sale_contemporary-art-evening-sale1021Georges Mathieu 喬治・馬修 | Jadis et Maintenant 俯仰今昔,1.6
